id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
1570,Eric,Heath,eric.heath.1570@gslingacademy.com,1,0,2,False,23,Software Engineer,0.9,0.8800000000000001,0.48,0.32000000000000006,0.6142857142857143,0.857142857142857,0.5
1571,Holly,Dunn,holly.dunn.1571@gslingacademy.com,0,1,5,False,4,Business Owner,0.7333333333333333,0.21999999999999997,0.17999999999999994,0.52,0.5999999999999999,0.08163265306122436,0.15000000000000013
1572,Paul,Miller,paul.miller.1572@gslingacademy.com,1,0,7,True,11,Construction Engineer,0.9500000000000001,0.8200000000000001,0.8200000000000001,0.21999999999999997,0.5428571428571429,0.5510204081632653,0.9250000000000003
1573,Katherine,Reyes,katherine.reyes.1573@gslingacademy.com,0,0,7,False,12,Unknown,0.7000000000000001,0.6799999999999999,0.3800000000000001,0.32000000000000006,0.49999999999999994,0.4897959183673468,0.20000000000000018
1574,Paula,Hernandez,paula.hernandez.1574@gslingacademy.com,0,1,2,False,48,Doctor,0.9333333333333335,0.94,0.96,0.96,0.9571428571428571,0.9387755102040816,0.7250000000000001
1575,Aaron,Ortega,aaron.ortega.1575@gslingacademy.com,1,0,4,True,0,Business Owner,0.06666666666666665,0.96,0.06000000000000005,0.3600000000000001,0.9142857142857141,0.8367346938775508,0.6000000000000001
1576,Jonathan,Carter,jonathan.carter.1576@gslingacademy.com,1,0,7,True,12,Banker,0.9500000000000001,0.28,0.8,0.3800000000000001,0.8285714285714285,0.6734693877551019,0.42500000000000004
1577,Christina,Nguyen,christina.nguyen.1577@gslingacademy.com,0,0,1,True,31,Banker,0.6166666666666666,0.8600000000000001,0.30000000000000004,0.3600000000000001,0.5857142857142856,0.510204081632653,0.40000000000000013
1578,Anita,Carter,anita.carter.1578@gslingacademy.com,0,1,9,False,19,Accountant,0.8166666666666668,0.98,0.9199999999999999,0.43999999999999995,0.7714285714285714,0.2448979591836733,0.9500000000000002
1579,Madeline,Holmes,madeline.holmes.1579@gslingacademy.com,0,0,0,False,17,Software Engineer,0.7666666666666667,0.8400000000000001,0.30000000000000004,0.6200000000000001,0.6142857142857143,0.693877551020408,0.4750000000000001
1580,Luis,Klein,luis.klein.1580@gslingacademy.com,1,0,6,True,24,Unknown,0.5499999999999999,0.41999999999999993,0.6799999999999999,0.9199999999999999,0.8857142857142857,0.8979591836734693,0.375
1581,Laura,Thornton,laura.thornton.1581@gslingacademy.com,0,0,2,False,11,Teacher,0.35,0.5,0.9000000000000001,0.24,0.8999999999999999,0.857142857142857,0.6750000000000003
1582,William,Ball,william.ball.1582@gslingacademy.com,1,1,6,False,2,Business Owner,0.6833333333333335,0.8,0.5,0.6600000000000001,0.5714285714285714,0.1020408163265305,0.050000000000000044
1583,Kristin,Gilbert,kristin.gilbert.1583@gslingacademy.com,0,1,2,True,32,Doctor,0.8333333333333334,0.98,0.8800000000000001,0.8200000000000001,0.8857142857142857,0.7142857142857142,0.10000000000000009
1584,Aaron,Ware,aaron.ware.1584@gslingacademy.com,1,0,7,False,5,Game Developer,0.7999999999999999,0.19999999999999996,0.74,0.9000000000000001,0.49999999999999994,0.510204081632653,0.40000000000000013
1585,Danny,Carlson,danny.carlson.1585@gslingacademy.com,1,0,5,True,23,Doctor,0.7666666666666667,0.8400000000000001,0.6799999999999999,0.6400000000000001,0.8285714285714285,0.693877551020408,0.125
1586,Julie,Adkins,julie.adkins.1586@gslingacademy.com,0,0,8,False,14,Banker,0.6333333333333334,0.5,0.6400000000000001,0.8200000000000001,0.7999999999999998,0.5306122448979591,0.2250000000000001
1587,Jerry,Aguirre,jerry.aguirre.1587@gslingacademy.com,1,1,6,False,1,Business Owner,0.5499999999999999,0.8,0.40000000000000013,0.6000000000000001,0.4857142857142857,0.06122448979591821,0.4750000000000001
1588,Jason,Thomas,jason.thomas.1588@gslingacademy.com,1,0,4,False,32,Scientist,0.9666666666666667,0.6400000000000001,0.8200000000000001,0.8600000000000001,0.7857142857142856,0.510204081632653,0.4500000000000002
1589,Zachary,Houston,zachary.houston.1589@gslingacademy.com,1,0,1,False,34,Scientist,0.6833333333333335,0.5800000000000001,1.0,0.76,0.7285714285714284,0.2857142857142856,0.875
1590,Donna,Hoffman,donna.hoffman.1590@gslingacademy.com,0,0,2,True,13,Unknown,0.5499999999999999,0.74,0.43999999999999995,0.96,0.7428571428571429,0.7959183673469385,0.9500000000000002
1591,Austin,Sanders,austin.sanders.1591@gslingacademy.com,1,0,1,False,24,Lawyer,0.7333333333333333,0.9000000000000001,0.74,1.0,0.9428571428571428,0.857142857142857,0.40000000000000013
1592,Leslie,Mercado,leslie.mercado.1592@gslingacademy.com,0,0,5,False,32,Lawyer,0.6833333333333335,0.8,0.6400000000000001,0.6000000000000001,0.9714285714285713,0.6326530612244896,0.7749999999999999
1593,Derrick,Tucker,derrick.tucker.1593@gslingacademy.com,1,0,2,False,21,Banker,1.0,0.54,0.8,0.6600000000000001,0.8285714285714285,0.8367346938775508,0.5
1594,Kelsey,Alexander,kelsey.alexander.1594@gslingacademy.com,0,1,6,False,0,Business Owner,0.7166666666666667,0.0,0.17999999999999994,0.54,0.5142857142857142,0.7551020408163263,0.0
1595,Rhonda,Smith,rhonda.smith.1595@gslingacademy.com,0,0,6,False,34,Accountant,0.7833333333333333,0.5,0.8,0.6400000000000001,0.9857142857142855,0.3265306122448979,0.8000000000000003
1596,Isaac,Santos,isaac.santos.1596@gslingacademy.com,1,0,2,False,14,Designer,0.9333333333333335,0.8800000000000001,0.19999999999999996,0.24,0.7999999999999998,0.5918367346938773,0.4750000000000001
1597,David,Sloan,david.sloan.1597@gslingacademy.com,1,0,3,False,25,Software Engineer,0.9666666666666667,0.52,0.3800000000000001,0.5,0.657142857142857,0.9795918367346936,0.5249999999999999
1598,Amanda,Peterson,amanda.peterson.1598@gslingacademy.com,0,0,3,False,5,Game Developer,0.7166666666666667,0.32000000000000006,0.94,0.9000000000000001,0.8714285714285714,0.5306122448979591,0.5
1599,Cynthia,Weeks,cynthia.weeks.1599@gslingacademy.com,0,1,10,False,3,Business Owner,0.7666666666666667,0.17999999999999994,0.6600000000000001,0.6200000000000001,1.0,0.6530612244897958,0.9750000000000001
1600,Katherine,Turner,katherine.turner.1600@gslingacademy.com,0,0,7,False,20,Designer,0.7000000000000001,0.3400000000000001,0.76,0.24,0.6142857142857143,0.2857142857142856,0.4750000000000001
1601,Joseph,Patterson,joseph.patterson.1601@gslingacademy.com,1,0,1,True,26,Designer,0.7000000000000001,0.96,0.56,0.26,0.7571428571428571,0.8367346938775508,0.8500000000000001
1602,Jill,Davis,jill.davis.1602@gslingacademy.com,0,0,9,False,2,Business Owner,1.0,0.41999999999999993,0.40000000000000013,0.72,0.7142857142857142,0.8367346938775508,0.050000000000000044
1603,Amy,Moore,amy.moore.1603@gslingacademy.com,0,0,3,True,1,Real Estate Developer,1.0,0.6000000000000001,0.76,0.6200000000000001,0.8999999999999999,0.8775510204081631,0.6000000000000001
1604,Eric,Matthews,eric.matthews.1604@gslingacademy.com,1,0,10,False,1,Business Owner,0.7166666666666667,0.8600000000000001,0.5,0.10000000000000009,0.7428571428571429,0.020408163265305923,0.7749999999999999
1605,Tamara,Bennett,tamara.bennett.1605@gslingacademy.com,0,0,10,False,25,Banker,0.8833333333333334,0.8400000000000001,0.41999999999999993,0.78,0.8714285714285714,0.5306122448979591,0.025000000000000133
1606,Maria,Perkins,maria.perkins.1606@gslingacademy.com,0,0,5,False,35,Lawyer,0.7666666666666667,0.72,1.0,0.72,0.9142857142857141,0.7551020408163263,0.625
1607,Jillian,Reed,jillian.reed.1607@gslingacademy.com,0,1,3,False,2,Business Owner,0.16666666666666674,0.56,0.3400000000000001,0.9000000000000001,0.7428571428571429,0.9591836734693875,0.5
1608,Melissa,Mora,melissa.mora.1608@gslingacademy.com,0,0,7,False,5,Business Owner,0.6333333333333334,0.3600000000000001,0.1200000000000001,0.0,0.657142857142857,0.346938775510204,0.9250000000000003
1609,Tina,Smith,tina.smith.1609@gslingacademy.com,0,0,3,False,24,Software Engineer,0.85,0.3800000000000001,0.6400000000000001,0.74,1.0,0.8775510204081631,1.0
1610,Rhonda,Munoz,rhonda.munoz.1610@gslingacademy.com,0,0,0,False,5,Artist,0.5499999999999999,1.0,0.56,0.54,0.5857142857142856,0.22448979591836715,0.15000000000000013
1611,Heidi,Johnson,heidi.johnson.1611@gslingacademy.com,0,0,6,False,3,Game Developer,0.9833333333333333,0.32000000000000006,0.6200000000000001,0.3800000000000001,0.7428571428571429,0.46938775510204067,0.30000000000000004
1612,Joshua,Davis,joshua.davis.1612@gslingacademy.com,1,0,6,False,5,Game Developer,0.7999999999999999,0.6400000000000001,0.98,0.30000000000000004,0.7571428571428571,0.30612244897959173,0.9500000000000002
1613,Laura,Sanders,laura.sanders.1613@gslingacademy.com,0,0,1,False,33,Lawyer,1.0,0.6400000000000001,0.7,0.3600000000000001,0.9571428571428571,0.6326530612244896,1.0
1614,Evan,Francis,evan.francis.1614@gslingacademy.com,1,0,2,False,15,Unknown,1.0,0.24,0.6799999999999999,0.32000000000000006,0.8285714285714285,0.8163265306122447,0.27500000000000013
1615,Cynthia,Miller,cynthia.miller.1615@gslingacademy.com,0,1,5,False,32,Banker,0.9833333333333333,0.21999999999999997,0.52,0.9000000000000001,0.7,0.5714285714285712,0.15000000000000013
1616,Bobby,Miller,bobby.miller.1616@gslingacademy.com,1,0,0,True,14,Banker,0.6833333333333335,0.98,0.7,0.43999999999999995,0.5285714285714285,0.5714285714285712,0.2250000000000001
1617,Justin,Brooks,justin.brooks.1617@gslingacademy.com,1,0,3,False,47,Doctor,0.8333333333333334,0.72,0.96,0.94,0.9857142857142855,0.9387755102040816,0.625
1618,Kayla,Krueger,kayla.krueger.1618@gslingacademy.com,0,0,4,False,6,Unknown,0.45000000000000007,0.76,0.78,0.8,0.6857142857142857,0.693877551020408,0.3250000000000002
1619,Justin,Kim,justin.kim.1619@gslingacademy.com,1,0,5,True,3,Real Estate Developer,0.4666666666666667,0.8200000000000001,0.56,0.26,0.857142857142857,0.9183673469387754,0.5
1620,Christian,Blankenship,christian.blankenship.1620@gslingacademy.com,1,0,1,True,42,Doctor,0.8833333333333334,0.8,0.8600000000000001,0.78,0.8857142857142857,0.8775510204081631,1.0
1621,Todd,Williams,todd.williams.1621@gslingacademy.com,1,0,1,False,22,Construction Engineer,0.9,0.9000000000000001,0.6000000000000001,0.19999999999999996,0.8428571428571427,0.8775510204081631,0.7000000000000002
1622,Victoria,Perez,victoria.perez.1622@gslingacademy.com,0,0,7,False,1,Business Owner,0.7999999999999999,0.9199999999999999,0.48,0.8,0.7428571428571429,0.40816326530612224,0.5750000000000002
1623,Madeline,Hart,madeline.hart.1623@gslingacademy.com,0,0,1,True,21,Banker,0.5833333333333334,0.8600000000000001,0.32000000000000006,0.26,0.5428571428571429,0.8367346938775508,0.9750000000000001
1624,Christopher,Meyer,christopher.meyer.1624@gslingacademy.com,1,0,4,False,50,Doctor,0.9833333333333333,0.78,0.74,0.8,0.8142857142857143,0.8163265306122447,0.875
1625,Christopher,Fleming,christopher.fleming.1625@gslingacademy.com,1,1,7,False,29,Accountant,0.8833333333333334,0.28,0.72,0.6400000000000001,0.07142857142857145,0.46938775510204067,0.6000000000000001
1626,Karen,Ramsey,karen.ramsey.1626@gslingacademy.com,0,0,4,False,31,Lawyer,0.5499999999999999,0.9000000000000001,0.56,0.5800000000000001,0.7714285714285714,0.7959183673469385,0.9000000000000004
1627,Monica,Dalton,monica.dalton.1627@gslingacademy.com,0,0,6,False,5,Real Estate Developer,0.4,0.21999999999999997,0.52,1.0,0.8999999999999999,0.22448979591836715,0.125
1628,Gary,Odonnell,gary.odonnell.1628@gslingacademy.com,1,0,1,True,25,Lawyer,0.6,0.74,0.96,0.76,0.9142857142857141,0.7346938775510203,0.10000000000000009
1629,Ann,Scott,ann.scott.1629@gslingacademy.com,0,0,2,False,22,Stock Investor,0.85,0.8600000000000001,0.6400000000000001,0.6200000000000001,0.9285714285714286,0.8367346938775508,0.25
1630,Jessica,Jackson,jessica.jackson.1630@gslingacademy.com,0,0,8,True,1,Business Owner,0.5000000000000001,0.96,0.020000000000000018,0.020000000000000018,0.9428571428571428,0.9387755102040816,0.25
1631,Lauren,Morrison,lauren.morrison.1631@gslingacademy.com,0,0,5,False,26,Doctor,0.8333333333333334,0.8400000000000001,0.9000000000000001,0.7,0.8999999999999999,0.3877551020408161,0.125
1632,Alexander,Brown,alexander.brown.1632@gslingacademy.com,1,0,9,False,3,Business Owner,0.8833333333333334,0.6600000000000001,0.21999999999999997,0.9000000000000001,0.5714285714285714,0.8775510204081631,0.125
1633,Thomas,Smith,thomas.smith.1633@gslingacademy.com,1,1,7,False,12,Unknown,0.35,0.98,0.32000000000000006,0.98,1.0,0.40816326530612224,0.0
1634,Jonathan,Torres,jonathan.torres.1634@gslingacademy.com,1,0,1,False,1,Business Owner,0.18333333333333335,0.3800000000000001,0.7,0.21999999999999997,0.4142857142857143,0.6326530612244896,0.07500000000000018
1635,Robin,Daniel,robin.daniel.1635@gslingacademy.com,0,0,4,True,18,Unknown,0.85,0.43999999999999995,0.3800000000000001,0.76,0.8857142857142857,0.22448979591836715,0.40000000000000013
1636,Anthony,Peterson,anthony.peterson.1636@gslingacademy.com,1,0,3,False,27,Accountant,0.9333333333333335,0.28,0.52,0.94,0.7285714285714284,0.7551020408163263,0.9750000000000001
1637,Ashley,Blankenship,ashley.blankenship.1637@gslingacademy.com,0,0,5,False,24,Software Engineer,0.8833333333333334,0.5,0.6799999999999999,0.32000000000000006,0.6285714285714286,0.9999999999999998,0.15000000000000013
1638,Jennifer,Stewart,jennifer.stewart.1638@gslingacademy.com,0,0,1,True,19,Unknown,0.5000000000000001,0.9199999999999999,0.19999999999999996,0.74,0.8857142857142857,0.26530612244897944,0.875
1639,James,Compton,james.compton.1639@gslingacademy.com,1,0,2,False,47,Doctor,0.8333333333333334,0.8,0.8600000000000001,0.74,0.8999999999999999,0.9999999999999998,1.0
1640,David,Bates,david.bates.1640@gslingacademy.com,1,0,1,False,11,Unknown,0.4833333333333333,0.56,0.6000000000000001,0.19999999999999996,0.657142857142857,0.7346938775510203,0.9000000000000004
1641,Stephanie,Green,stephanie.green.1641@gslingacademy.com,0,0,2,False,29,Software Engineer,0.8166666666666668,0.8,0.43999999999999995,0.96,0.9428571428571428,0.693877551020408,0.6750000000000003
1642,Garrett,Nichols,garrett.nichols.1642@gslingacademy.com,1,0,2,True,14,Software Engineer,0.7666666666666667,0.98,0.8,0.21999999999999997,0.5142857142857142,0.9387755102040816,0.6750000000000003
1643,Erica,Lopez,erica.lopez.1643@gslingacademy.com,0,0,5,False,4,Artist,0.6666666666666666,0.21999999999999997,0.78,0.96,0.6142857142857143,0.8163265306122447,0.7000000000000002
1644,Lisa,Benitez,lisa.benitez.1644@gslingacademy.com,0,0,4,False,15,Software Engineer,0.8833333333333334,0.54,0.7,0.9000000000000001,0.42857142857142855,0.9999999999999998,0.17500000000000004
1645,Cheryl,Gutierrez,cheryl.gutierrez.1645@gslingacademy.com,0,0,5,False,32,Software Engineer,0.7833333333333333,0.8200000000000001,0.72,0.9199999999999999,0.49999999999999994,0.5510204081632653,0.5750000000000002
1646,Stephen,Hawkins,stephen.hawkins.1646@gslingacademy.com,1,0,7,False,33,Stock Investor,0.7666666666666667,0.76,0.9199999999999999,0.72,0.8142857142857143,0.9999999999999998,0.5
1647,Natalie,Williams,natalie.williams.1647@gslingacademy.com,0,0,4,True,29,Software Engineer,0.7833333333333333,0.6000000000000001,0.94,0.96,0.8714285714285714,0.2857142857142856,0.9250000000000003
1648,Anthony,Arnold,anthony.arnold.1648@gslingacademy.com,1,0,2,False,31,Lawyer,0.9333333333333335,0.6600000000000001,0.94,1.0,0.7857142857142856,0.857142857142857,0.2250000000000001
1649,Deanna,Coleman,deanna.coleman.1649@gslingacademy.com,0,0,5,False,29,Lawyer,0.8333333333333334,0.78,0.40000000000000013,0.8,0.7571428571428571,0.6530612244897958,0.6750000000000003
1650,Lisa,Barber,lisa.barber.1650@gslingacademy.com,0,1,5,False,0,Business Owner,0.8166666666666668,0.30000000000000004,0.30000000000000004,0.8200000000000001,0.657142857142857,0.8367346938775508,0.8000000000000003
1651,Stephanie,Miller,stephanie.miller.1651@gslingacademy.com,0,1,6,False,1,Business Owner,0.9666666666666667,0.24,0.5,0.43999999999999995,0.7285714285714284,0.46938775510204067,0.8250000000000002
1652,Amy,White,amy.white.1652@gslingacademy.com,0,0,3,False,42,Doctor,0.9833333333333333,1.0,0.74,0.9199999999999999,0.8999999999999999,0.857142857142857,0.7000000000000002
1653,Beverly,Chavez,beverly.chavez.1653@gslingacademy.com,0,1,9,True,2,Business Owner,0.9833333333333333,0.30000000000000004,1.0,0.8600000000000001,0.8714285714285714,0.204081632653061,0.5750000000000002
1654,Richard,Cortez,richard.cortez.1654@gslingacademy.com,1,0,3,False,1,Real Estate Developer,0.25,0.6200000000000001,0.43999999999999995,1.0,0.8142857142857143,0.7142857142857142,0.8500000000000001
1655,Kevin,Morgan,kevin.morgan.1655@gslingacademy.com,1,0,1,False,11,Government Officer,0.7666666666666667,0.74,0.28,0.48,0.42857142857142855,0.7959183673469385,0.6000000000000001
1656,Emily,Hebert,emily.hebert.1656@gslingacademy.com,0,1,4,False,18,Software Engineer,0.8166666666666668,0.30000000000000004,0.19999999999999996,0.40000000000000013,0.7999999999999998,0.2448979591836733,0.3500000000000001
1657,Lori,Roberts,lori.roberts.1657@gslingacademy.com,0,0,2,True,35,Software Engineer,0.9,0.94,0.8,0.8600000000000001,0.7857142857142856,0.9183673469387754,0.8000000000000003
1658,Robert,Kirby,robert.kirby.1658@gslingacademy.com,1,0,1,False,1,Game Developer,0.7500000000000001,0.21999999999999997,1.0,0.5,0.5714285714285714,0.7959183673469385,0.5
1659,Eric,Ross,eric.ross.1659@gslingacademy.com,1,1,0,False,12,Unknown,0.6333333333333334,0.40000000000000013,0.8,0.3600000000000001,0.857142857142857,0.7551020408163263,0.42500000000000004
1660,Rachael,Perry,rachael.perry.1660@gslingacademy.com,0,0,2,False,21,Banker,0.5833333333333334,0.3400000000000001,0.28,0.6000000000000001,0.7,0.5510204081632653,0.5
1661,Kenneth,Gallagher,kenneth.gallagher.1661@gslingacademy.com,1,0,2,True,18,Construction Engineer,0.7000000000000001,0.21999999999999997,0.78,0.76,0.6285714285714286,0.5714285714285712,0.30000000000000004
1662,Thomas,Scott,thomas.scott.1662@gslingacademy.com,1,1,6,False,5,Business Owner,0.01666666666666672,0.06000000000000005,0.28,0.24,0.7,0.0,0.125
1663,Elizabeth,Jones,elizabeth.jones.1663@gslingacademy.com,0,0,5,False,2,Business Owner,0.06666666666666665,0.5800000000000001,0.6600000000000001,0.0,0.31428571428571433,0.5918367346938773,0.9000000000000004
1664,Matthew,Bartlett,matthew.bartlett.1664@gslingacademy.com,1,0,5,True,27,Lawyer,0.6833333333333335,0.8800000000000001,0.21999999999999997,0.72,0.5999999999999999,0.9591836734693875,0.5500000000000003
1665,Kendra,Perez,kendra.perez.1665@gslingacademy.com,0,1,6,False,18,Banker,0.6166666666666666,0.8,0.48,0.30000000000000004,1.0,0.5306122448979591,0.5
1666,Daniel,Brewer,daniel.brewer.1666@gslingacademy.com,1,0,2,False,28,Software Engineer,0.9500000000000001,0.94,0.40000000000000013,0.8800000000000001,0.5142857142857142,0.6734693877551019,0.15000000000000013
1667,Cody,Tyler,cody.tyler.1667@gslingacademy.com,1,0,5,False,1,Business Owner,0.43333333333333346,0.6600000000000001,0.5800000000000001,0.30000000000000004,0.38571428571428573,0.22448979591836715,0.6499999999999999
1668,Nicholas,Conrad,nicholas.conrad.1668@gslingacademy.com,1,0,7,False,42,Doctor,0.85,0.9199999999999999,0.9199999999999999,0.8,0.9571428571428571,0.7142857142857142,0.9500000000000002
